LAMMPS data file: diamond lathe fixture (rail + tool + two rotating grippers)

56268 atoms
3 atom types

-119.9000 97.2880 xlo xhi
-169.1030 127.0580 ylo yhi
-64.8650 78.4450 zlo zhi

Masses

1 12.0110  # C (diamond)
2 1.0080  # H (diamond surface termination)
3 63.5460          # Cu (workpiece, added later)

Atoms # full

8991 2 2 0.0 28.1330 18.7430 6.6410
8992 2 2 0.0 53.9310 18.7780 15.1440
8993 2 2 0.0 20.2460 18.6870 -6.7470
8994 2 2 0.0 59.7430 18.7670 -14.2290
8995 2 2 0.0 44.1630 18.7000 -27.4610
8996 2 2 0.0 57.1930 18.7370 -14.1920
8997 2 2 0.0 59.6050 18.8140 -23.2060
8998 2 2 0.0 51.7980 18.7190 -32.0160
8999 2 2 0.0 62.7380 18.7910 8.2050
9000 2 2 0.0 22.7940 18.6970 -6.7910
9001 2 2 0.0 21.4810 18.6790 -9.0150
9002 2 2 0.0 35.1440 18.6480 -29.5150
9003 2 2 0.0 24.2600 18.7410 4.4350
9004 2 2 0.0 35.9730 18.7830 15.4740
9005 2 2 0.0 36.3890 18.6220 -31.7530
9006 2 2 0.0 39.0320 18.6780 -27.3690
9007 2 2 0.0 21.5580 18.6990 -4.5220
9008 2 2 0.0 58.8640 18.7490 6.0730
9009 2 2 0.0 31.4310 18.6730 -22.7370
9010 2 2 0.0 57.7260 18.7760 12.8240
9011 2 2 0.0 53.1730 18.7560 -25.3680
9012 2 2 0.0 65.0110 18.7880 -5.3210
9013 2 2 0.0 33.4920 18.7790 19.9110
9014 3 1 0.0 56.7430 -70.3260 -32.1290
9015 3 1 0.0 55.4510 -69.8290 -32.8360
9016 3 1 0.0 54.1820 -70.3440 -32.0940
9017 3 1 0.0 52.8840 -69.8500 -32.8000
9018 3 1 0.0 51.6140 -70.3650 -32.0580
9019 3 1 0.0 50.3150 -69.8700 -32.7610
9020 3 1 0.0 49.0440 -70.3850 -32.0180
9021 3 1 0.0 47.7430 -69.8890 -32.7200
9022 3 1 0.0 46.4720 -70.4010 -31.9760
9023 3 1 0.0 45.1710 -69.9040 -32.6760
9024 3 1 0.0 43.9020 -70.4160 -31.9310
9025 3 1 0.0 42.6000 -69.9190 -32.6290
9026 3 1 0.0 41.3320 -70.4300 -31.8820
9027 3 1 0.0 40.0320 -69.9340 -32.5810
9028 3 1 0.0 38.7650 -70.4460 -31.8310
9029 3 1 0.0 37.4630 -69.9510 -32.5300
9030 3 1 0.0 36.1970 -70.4620 -31.7780
9031 3 1 0.0 34.8960 -69.9690 -32.4770
9032 3 1 0.0 33.6310 -70.4790 -31.7240
9033 3 1 0.0 32.3290 -69.9870 -32.4210
9034 3 1 0.0 31.0660 -70.4960 -31.6670
9035 3 1 0.0 29.7660 -70.0040 -32.3650
9036 3 1 0.0 28.5080 -70.5160 -31.6090
9037 3 1 0.0 27.2000 -70.0400 -32.3050
9038 3 1 0.0 25.9750 -70.6090 -31.5320
9039 3 1 0.0 59.3670 -70.2690 -27.7130
9040 3 1 0.0 58.0580 -70.2870 -29.9250
9041 3 1 0.0 58.0770 -69.7730 -28.4460
9042 3 1 0.0 56.8100 -70.2860 -27.6880
9043 3 1 0.0 56.7650 -69.7960 -30.6550
9044 3 1 0.0 55.4960 -70.3040 -29.8960
9045 3 1 0.0 55.5140 -69.7960 -28.4160
9046 3 1 0.0 54.2460 -70.3120 -27.6560
9047 3 1 0.0 54.1990 -69.8170 -30.6220
9048 3 1 0.0 52.9310 -70.3280 -29.8620
9049 3 1 0.0 52.9480 -69.8210 -28.3810
9050 3 1 0.0 51.6780 -70.3360 -27.6200
9051 3 1 0.0 51.6320 -69.8400 -30.5850
9052 3 1 0.0 50.3620 -70.3490 -29.8240
9053 3 1 0.0 50.3790 -69.8440 -28.3430
9054 3 1 0.0 49.1090 -70.3560 -27.5800
9055 3 1 0.0 49.0620 -69.8600 -30.5460
9056 3 1 0.0 47.7920 -70.3680 -29.7840
9057 3 1 0.0 47.8100 -69.8620 -28.3010
9058 3 1 0.0 46.5390 -70.3720 -27.5360
9059 3 1 0.0 46.4920 -69.8760 -30.5030
9060 3 1 0.0 45.2220 -70.3830 -29.7390
9061 3 1 0.0 45.2410 -69.8760 -28.2580
9062 3 1 0.0 43.9720 -70.3840 -27.4890
9063 3 1 0.0 43.9230 -69.8900 -30.4570
9064 3 1 0.0 42.6530 -70.3950 -29.6910
9065 3 1 0.0 42.6740 -69.8880 -28.2100
9066 3 1 0.0 41.4060 -70.3950 -27.4400
9067 3 1 0.0 41.3540 -69.9030 -30.4100
9068 3 1 0.0 40.0870 -70.4080 -29.6420
9069 3 1 0.0 40.1070 -69.8990 -28.1610
9070 3 1 0.0 38.8410 -70.4060 -27.3890
9071 3 1 0.0 38.7880 -69.9170 -30.3600
9072 3 1 0.0 37.5200 -70.4220 -29.5900
9073 3 1 0.0 37.5430 -69.9110 -28.1100
9074 3 1 0.0 36.2770 -70.4170 -27.3380
9075 3 1 0.0 36.2210 -69.9320 -30.3080
9076 3 1 0.0 34.9550 -70.4360 -29.5370
9077 3 1 0.0 34.9780 -69.9240 -28.0560
9078 3 1 0.0 33.7130 -70.4290 -27.2830
9079 3 1 0.0 33.6550 -69.9470 -30.2530
9080 3 1 0.0 32.3900 -70.4500 -29.4800
9081 3 1 0.0 32.4150 -69.9350 -28.0000
9082 3 1 0.0 31.1500 -70.4390 -27.2250
9083 3 1 0.0 31.0910 -69.9610 -30.1960
9084 3 1 0.0 29.8270 -70.4620 -29.4210
9085 3 1 0.0 29.8520 -69.9450 -27.9430
9086 3 1 0.0 28.5900 -70.4470 -27.1640
9087 3 1 0.0 28.5280 -69.9760 -30.1390
9088 3 1 0.0 27.2690 -70.4800 -29.3570
9089 3 1 0.0 27.2910 -69.9560 -27.8810
9090 3 1 0.0 26.0340 -70.4640 -27.0970
9091 3 1 0.0 25.9590 -70.0200 -30.0780
9092 3 1 0.0 24.7380 -70.5800 -29.2770
9093 3 1 0.0 24.7260 -70.0020 -27.8170
9094 3 1 0.0 23.5040 -70.5630 -27.0120
9095 3 1 0.0 61.9900 -70.2510 -23.2720
9096 3 1 0.0 60.6780 -70.2580 -25.4950
9097 3 1 0.0 60.7000 -69.7530 -24.0080
9098 3 1 0.0 59.4330 -70.2690 -23.2510
9099 3 1 0.0 59.3880 -69.7610 -26.2290
9100 3 1 0.0 58.1220 -70.2760 -25.4720
9101 3 1 0.0 58.1380 -69.7780 -23.9810
9102 3 1 0.0 56.8700 -70.2970 -23.2190
9103 3 1 0.0 56.8260 -69.7860 -26.2020
9104 3 1 0.0 55.5580 -70.3030 -25.4410
9105 3 1 0.0 55.5730 -69.8060 -23.9480
9106 3 1 0.0 54.3040 -70.3210 -23.1810
9107 3 1 0.0 54.2610 -69.8130 -26.1680
9108 3 1 0.0 52.9930 -70.3270 -25.4050
9109 3 1 0.0 53.0090 -69.8260 -23.9120
9110 3 1 0.0 51.7390 -70.3250 -23.1440
9111 3 1 0.0 51.6940 -69.8360 -26.1310
9112 3 1 0.0 50.4250 -70.3460 -25.3650
9113 3 1 0.0 50.4410 -69.8360 -23.8740
9114 3 1 0.0 49.1680 -70.3220 -23.1030
9115 3 1 0.0 49.1260 -69.8550 -26.0900
9116 3 1 0.0 47.8550 -70.3610 -25.3220
9117 3 1 0.0 47.8720 -69.8450 -23.8330
9118 3 1 0.0 46.6010 -70.3300 -23.0540
9119 3 1 0.0 46.5580 -69.8700 -26.0470
9120 3 1 0.0 45.2880 -70.3730 -25.2740
9121 3 1 0.0 45.3060 -69.8540 -23.7850
9122 3 1 0.0 44.0370 -70.3360 -23.0040
9123 3 1 0.0 43.9910 -69.8800 -26.0000
9124 3 1 0.0 42.7220 -70.3810 -25.2250
9125 3 1 0.0 42.7430 -69.8600 -23.7360
9126 3 1 0.0 41.4750 -70.3400 -22.9530
9127 3 1 0.0 41.4260 -69.8890 -25.9520
9128 3 1 0.0 40.1590 -70.3890 -25.1750
9129 3 1 0.0 40.1810 -69.8660 -23.6870
9130 3 1 0.0 38.9160 -70.3450 -22.9040
9131 3 1 0.0 38.8630 -69.8980 -25.9010
9132 3 1 0.0 37.5970 -70.3980 -25.1240
9133 3 1 0.0 37.6200 -69.8730 -23.6370
9134 3 1 0.0 36.3570 -70.3550 -22.8530
9135 3 1 0.0 36.2990 -69.9090 -25.8490
9136 3 1 0.0 35.0350 -70.4100 -25.0710
9137 3 1 0.0 35.0580 -69.8890 -23.5810
9138 3 1 0.0 33.7950 -70.3840 -22.7950
9139 3 1 0.0 33.7380 -69.9200 -25.7940
9140 3 1 0.0 32.4730 -70.4230 -25.0150
9141 3 1 0.0 32.4990 -69.9080 -23.5240
9142 3 1 0.0 31.2390 -70.4110 -22.7360
9143 3 1 0.0 31.1760 -69.9300 -25.7380
9144 3 1 0.0 29.9140 -70.4320 -24.9570
9145 3 1 0.0 29.9420 -69.9210 -23.4650
9146 3 1 0.0 28.6810 -70.4210 -22.6830
9147 3 1 0.0 28.6160 -69.9370 -25.6790
9148 3 1 0.0 27.3550 -70.4380 -24.8970
9149 3 1 0.0 27.3840 -69.9270 -23.4070
9150 3 1 0.0 26.1240 -70.4280 -22.6240
9151 3 1 0.0 26.0570 -69.9450 -25.6150
9152 3 1 0.0 24.8010 -70.4520 -24.8280
9153 3 1 0.0 24.8260 -69.9360 -23.3430
9154 3 1 0.0 23.5720 -70.4440 -22.5550
9155 3 1 0.0 23.4930 -69.9890 -25.5470
9156 3 1 0.0 22.2740 -70.5510 -24.7390
9157 3 1 0.0 22.2630 -69.9810 -23.2730
9158 3 1 0.0 21.0450 -70.5450 -22.4630
9159 3 1 0.0 64.6130 -70.2470 -18.8170
9160 3 1 0.0 63.3010 -70.2470 -21.0460
9161 3 1 0.0 63.3240 -69.7470 -19.5560
9162 3 1 0.0 62.0570 -70.2640 -18.7990
9163 3 1 0.0 62.0110 -69.7480 -21.7830
9164 3 1 0.0 60.7440 -70.2650 -21.0260
9165 3 1 0.0 60.7620 -69.7710 -19.5320
9166 3 1 0.0 59.4950 -70.2900 -18.7700
9167 3 1 0.0 59.4490 -69.7730 -21.7580
9168 3 1 0.0 58.1820 -70.2920 -20.9960
9169 3 1 0.0 58.1970 -69.7990 -19.4990
9170 3 1 0.0 56.9290 -70.3140 -18.7300
9171 3 1 0.0 56.8840 -69.8020 -21.7240
9172 3 1 0.0 55.6140 -70.3180 -20.9550
9173 3 1 0.0 55.6280 -69.8240 -19.4540
9174 3 1 0.0 54.3660 -70.3520 -18.6790
9175 3 1 0.0 54.3150 -69.8280 -21.6810
9176 3 1 0.0 53.0390 -70.3400 -20.9140
9177 3 1 0.0 53.0450 -69.8880 -19.3940
9178 3 1 0.0 51.7690 -70.4510 -18.5940
9179 3 1 0.0 51.7550 -69.8100 -21.6490
9180 3 1 0.0 50.4720 -70.2770 -20.9090
9181 3 1 0.0 50.4810 -69.9130 -19.3440
9182 3 1 0.0 49.1830 -69.7850 -21.6160
9183 3 1 0.0 47.9120 -70.2730 -20.8620
9184 3 1 0.0 46.6190 -69.7900 -21.5670
9185 3 1 0.0 45.3500 -70.2730 -20.8090
9186 3 1 0.0 44.0580 -69.7920 -21.5160
9187 3 1 0.0 42.7900 -70.2720 -20.7580
9188 3 1 0.0 41.4980 -69.7930 -21.4660
9189 3 1 0.0 40.2330 -70.2720 -20.7080
9190 3 1 0.0 38.9410 -69.7950 -21.4170
9191 3 1 0.0 37.6780 -70.2750 -20.6590
9192 3 1 0.0 36.3840 -69.8020 -21.3680
9193 3 1 0.0 35.1290 -70.2910 -20.6070
9194 3 1 0.0 33.8200 -69.8510 -21.3040
9195 3 1 0.0 32.5730 -70.3800 -20.5090
9196 3 1 0.0 32.6060 -69.8970 -18.9940
9197 3 1 0.0 31.3260 -70.3650 -18.2180
9198 3 1 0.0 31.2710 -69.8970 -21.2390
9199 3 1 0.0 30.0100 -70.3950 -20.4540
9200 3 1 0.0 30.0390 -69.8730 -18.9590
9201 3 1 0.0 28.7810 -70.3740 -18.1760
9202 3 1 0.0 28.7120 -69.9090 -21.1890
9203 3 1 0.0 27.4530 -70.4090 -20.4060
9204 3 1 0.0 27.4840 -69.8940 -18.9120
9205 3 1 0.0 26.2250 -70.3990 -18.1290
9206 3 1 0.0 26.1550 -69.9180 -21.1320
9207 3 1 0.0 24.8960 -70.4200 -20.3480
9208 3 1 0.0 24.9270 -69.9100 -18.8560
9209 3 1 0.0 23.6700 -70.4160 -18.0710
9210 3 1 0.0 23.5970 -69.9290 -21.0680
9211 3 1 0.0 22.3450 -70.4390 -20.2780
9212 3 1 0.0 22.3700 -69.9250 -18.7900
9213 3 1 0.0 21.1180 -70.4380 -18.0010
9214 3 1 0.0 21.0360 -69.9760 -20.9960
9215 3 1 0.0 19.8180 -70.5430 -20.1850
9216 3 1 0.0 19.8090 -69.9760 -18.7180
9217 3 1 0.0 18.5910 -70.5450 -17.9080
9218 3 1 0.0 67.2380 -70.2460 -14.3570
9219 3 1 0.0 65.9260 -70.2470 -16.5870
9220 3 1 0.0 65.9490 -69.7470 -15.0960
9221 3 1 0.0 64.6850 -70.2650 -14.3380
9222 3 1 0.0 64.6370 -69.7470 -17.3260
9223 3 1 0.0 63.3700 -70.2650 -16.5690
9224 3 1 0.0 63.3900 -69.7730 -15.0730
9225 3 1 0.0 62.1250 -70.2940 -14.3110
9226 3 1 0.0 62.0760 -69.7720 -17.3040
9227 3 1 0.0 60.8090 -70.2920 -16.5420
9228 3 1 0.0 60.8270 -69.8010 -15.0420
9229 3 1 0.0 59.5610 -70.3170 -14.2740
9230 3 1 0.0 59.5110 -69.7990 -17.2720
9231 3 1 0.0 58.2440 -70.3140 -16.5030
9232 3 1 0.0 58.2610 -69.8230 -15.0010
9233 3 1 0.0 56.9990 -70.3470 -14.2250
9234 3 1 0.0 56.9440 -69.8210 -17.2270
9235 3 1 0.0 55.6820 -70.3470 -16.4500
9236 3 1 0.0 55.6810 -69.8760 -14.9370
9237 3 1 0.0 54.4000 -70.4220 -14.1370
9238 3 1 0.0 54.3640 -69.8800 -17.1630
9239 3 1 0.0 53.0850 -70.4280 -16.3580
9240 3 1 0.0 53.1050 -69.8890 -14.8650
9241 3 1 0.0 51.7890 -69.9020 -17.0950
9242 3 1 0.0 31.3750 -69.8630 -16.7100
9243 3 1 0.0 30.0970 -70.3390 -15.9400
9244 3 1 0.0 30.1460 -69.8420 -14.4360
9245 3 1 0.0 28.8690 -70.3270 -13.6680
9246 3 1 0.0 28.8100 -69.8530 -16.6810
9247 3 1 0.0 27.5540 -70.3620 -15.9000
9248 3 1 0.0 27.5800 -69.8440 -14.4060
9249 3 1 0.0 26.3240 -70.3600 -13.6260
9250 3 1 0.0 26.2560 -69.8860 -16.6350
9251 3 1 0.0 24.9970 -70.3950 -15.8530
9252 3 1 0.0 25.0250 -69.8850 -14.3580
9253 3 1 0.0 23.7660 -70.3980 -13.5770
9254 3 1 0.0 23.6980 -69.9080 -16.5780
9255 3 1 0.0 22.4410 -70.4160 -15.7940
9256 3 1 0.0 22.4670 -69.9100 -14.3010
9257 3 1 0.0 21.2080 -70.4180 -13.5180
9258 3 1 0.0 21.1420 -69.9260 -16.5130
9259 3 1 0.0 19.8880 -70.4390 -15.7250
9260 3 1 0.0 19.9100 -69.9270 -14.2360
9261 3 1 0.0 18.6550 -70.4390 -13.4490
9262 3 1 0.0 18.5800 -69.9770 -16.4410
9263 3 1 0.0 17.3620 -70.5460 -15.6310
9264 3 1 0.0 17.3480 -69.9760 -14.1660
9265 3 1 0.0 16.1280 -70.5430 -13.3580
9266 3 1 0.0 69.8630 -70.2360 -9.9100
9267 3 1 0.0 68.5500 -70.2430 -12.1300
9268 3 1 0.0 68.5760 -69.7380 -10.6430
9269 3 1 0.0 67.3150 -70.2550 -9.8800
9270 3 1 0.0 67.2620 -69.7440 -12.8680
9271 3 1 0.0 66.0000 -70.2620 -12.1080
9272 3 1 0.0 66.0200 -69.7660 -10.6130
9273 3 1 0.0 64.7610 -70.2870 -9.8470
9274 3 1 0.0 64.7050 -69.7720 -12.8420
9275 3 1 0.0 63.4420 -70.2930 -12.0790
9276 3 1 0.0 63.4630 -69.7990 -10.5790
9277 3 1 0.0 62.2020 -70.3150 -9.8070
9278 3 1 0.0 62.1440 -69.8030 -12.8100
9279 3 1 0.0 60.8790 -70.3190 -12.0400
9280 3 1 0.0 60.9010 -69.8240 -10.5370
9281 3 1 0.0 59.6420 -70.3310 -9.7470
9282 3 1 0.0 59.5800 -69.8250 -12.7700
9283 3 1 0.0 58.3210 -70.3500 -11.9940
9284 3 1 0.0 58.3250 -69.8790 -10.4780
9285 3 1 0.0 57.0500 -70.4370 -9.6900
9286 3 1 0.0 57.0010 -69.8780 -12.7110
9287 3 1 0.0 55.7200 -70.4240 -11.9190
9288 3 1 0.0 55.7500 -69.8960 -10.4210
9289 3 1 0.0 54.4230 -69.8880 -12.6450
9290 3 1 0.0 28.9140 -69.8360 -12.1650
9291 3 1 0.0 27.6370 -70.3280 -11.3990
9292 3 1 0.0 27.6760 -69.8440 -9.8940
9293 3 1 0.0 26.3970 -70.3430 -9.1260
9294 3 1 0.0 26.3470 -69.8460 -12.1310
9295 3 1 0.0 25.0890 -70.3670 -11.3520
9296 3 1 0.0 25.1090 -69.8580 -9.8560
9297 3 1 0.0 23.8490 -70.3800 -9.0760
9298 3 1 0.0 23.7900 -69.8910 -12.0820
9299 3 1 0.0 22.5300 -70.4040 -11.3010
9300 3 1 0.0 22.5510 -69.8980 -9.8050
9301 3 1 0.0 21.2860 -70.4060 -9.0250
9302 3 1 0.0 21.2320 -69.9130 -12.0240
9303 3 1 0.0 19.9700 -70.4180 -11.2420
9304 3 1 0.0 19.9920 -69.9110 -9.7490
9305 3 1 0.0 18.7270 -70.4110 -8.9680
9306 3 1 0.0 18.6750 -69.9250 -11.9610
9307 3 1 0.0 17.4170 -70.4330 -11.1750
9308 3 1 0.0 17.4350 -69.9150 -9.6910
9309 3 1 0.0 16.1770 -70.4180 -8.9080
9310 3 1 0.0 16.1130 -69.9690 -11.8970
9311 3 1 0.0 14.8920 -70.5320 -11.0930
9312 3 1 0.0 14.8750 -69.9530 -9.6340
9313 3 1 0.0 13.6510 -70.5140 -8.8370
9314 3 1 0.0 71.1760 -70.2320 -7.6990
9315 3 1 0.0 71.2040 -69.7300 -6.2140
9316 3 1 0.0 69.9430 -70.2400 -5.4480
9317 3 1 0.0 69.8890 -69.7300 -8.4240
9318 3 1 0.0 68.6300 -70.2450 -7.6590
9319 3 1 0.0 68.6530 -69.7430 -6.1690
9320 3 1 0.0 67.3950 -70.2610 -5.3970
9321 3 1 0.0 67.3370 -69.7560 -8.3870
9322 3 1 0.0 66.0800 -70.2760 -7.6180
9323 3 1 0.0 66.1000 -69.7750 -6.1230
9324 3 1 0.0 64.8440 -70.2940 -5.3470
9325 3 1 0.0 64.7830 -69.7900 -8.3480
9326 3 1 0.0 63.5230 -70.3080 -7.5750
9327 3 1 0.0 63.5470 -69.8080 -6.0760
9328 3 1 0.0 62.2870 -70.3200 -5.2950
9329 3 1 0.0 62.2270 -69.8150 -8.3060
9330 3 1 0.0 60.9670 -70.3130 -7.5250
9331 3 1 0.0 60.9920 -69.8180 -6.0220
9332 3 1 0.0 59.7290 -70.2990 -5.2340
9333 3 1 0.0 59.6750 -69.7990 -8.2520
9334 3 1 0.0 58.4340 -70.2440 -7.4340
9335 3 1 0.0 58.4420 -69.7580 -5.9520
9336 3 1 0.0 57.1970 -70.2320 -5.1520
9337 3 1 0.0 57.0880 -69.8910 -8.1910
9338 3 1 0.0 26.4360 -70.2310 -4.5710
9339 3 1 0.0 26.4330 -69.8630 -7.6160
9340 3 1 0.0 25.1560 -70.3470 -6.8330
9341 3 1 0.0 25.1630 -69.8120 -5.3420
9342 3 1 0.0 23.9080 -70.3530 -4.5670
9343 3 1 0.0 23.8660 -69.8730 -7.5770
9344 3 1 0.0 22.5990 -70.3880 -6.8000
9345 3 1 0.0 22.6140 -69.8800 -5.3030
9346 3 1 0.0 21.3480 -70.3870 -4.5240
9347 3 1 0.0 21.3050 -69.8990 -7.5310
9348 3 1 0.0 20.0380 -70.3990 -6.7500
9349 3 1 0.0 20.0580 -69.8890 -5.2580
9350 3 1 0.0 18.7890 -70.3810 -4.4820
9351 3 1 0.0 18.7480 -69.9000 -7.4790
9352 3 1 0.0 17.4820 -70.3940 -6.7000
9353 3 1 0.0 17.5020 -69.8790 -5.2150
9354 3 1 0.0 16.2380 -70.3740 -4.4430
9355 3 1 0.0 16.1920 -69.8960 -7.4270
9356 3 1 0.0 14.9330 -70.3990 -6.6510
9357 3 1 0.0 14.9490 -69.8800 -5.1720
9358 3 1 0.0 13.6900 -70.3990 -4.4040
9359 3 1 0.0 13.6320 -69.9340 -7.3820
9360 3 1 0.0 12.4090 -70.5010 -6.5910
9361 3 1 0.0 12.4120 -69.9170 -5.1490
9362 3 1 0.0 69.9680 -69.7410 -3.9610
9363 3 1 0.0 68.7090 -70.2520 -3.1870
9364 3 1 0.0 68.7360 -69.7520 -1.6990
9365 3 1 0.0 67.4790 -70.2620 -0.9180
9366 3 1 0.0 67.4180 -69.7580 -3.9070
9367 3 1 0.0 66.1630 -70.2750 -3.1270
9368 3 1 0.0 66.1850 -69.7700 -1.6350
9369 3 1 0.0 64.9310 -70.2850 -0.8500
9370 3 1 0.0 64.8660 -69.7910 -3.8510
9371 3 1 0.0 63.6100 -70.3070 -3.0690
9372 3 1 0.0 63.6340 -69.8020 -1.5730
9373 3 1 0.0 62.3770 -70.3160 -0.7870
9374 3 1 0.0 62.3120 -69.8200 -3.7960
9375 3 1 0.0 61.0510 -70.3270 -3.0110
9376 3 1 0.0 61.0780 -69.8270 -1.5120
9377 3 1 0.0 59.8150 -70.3310 -0.7260
9378 3 1 0.0 59.7570 -69.8170 -3.7340
9379 3 1 0.0 58.4900 -70.2990 -2.9490
9380 3 1 0.0 58.5200 -69.8190 -1.4490
9381 3 1 0.0 57.2520 -70.2990 -0.6650
9382 3 1 0.0 57.2020 -69.7560 -3.6670
9383 3 1 0.0 55.9550 -70.2300 -2.8700
9384 3 1 0.0 55.9640 -69.7530 -1.3850
9385 3 1 0.0 54.7150 -70.2270 -0.5890
9386 3 1 0.0 30.3700 -69.8300 -0.9480
9387 3 1 0.0 29.0690 -70.1990 -0.1180
9388 3 1 0.0 27.7490 -70.2060 -2.3440
9389 3 1 0.0 27.7920 -69.7330 -0.8630
9390 3 1 0.0 26.5370 -70.3030 -0.0970
9391 3 1 0.0 26.4720 -69.7460 -3.0930
9392 3 1 0.0 25.2210 -70.3160 -2.3280
9393 3 1 0.0 25.2360 -69.8350 -0.8300
9394 3 1 0.0 23.9720 -70.3600 -0.0600
9395 3 1 0.0 23.9240 -69.8540 -3.0680
9396 3 1 0.0 22.6590 -70.3730 -2.2930
9397 3 1 0.0 22.6780 -69.8670 -0.7980
9398 3 1 0.0 21.4050 -70.3610 -0.0260
9399 3 1 0.0 21.3670 -69.8780 -3.0300
9400 3 1 0.0 20.0970 -70.3700 -2.2560
9401 3 1 0.0 20.1180 -69.8570 -0.7660
9402 3 1 0.0 18.8490 -70.3470 0.0000
9403 3 1 0.0 18.8110 -69.8670 -2.9940
9404 3 1 0.0 17.5430 -70.3590 -2.2250
9405 3 1 0.0 17.5630 -69.8450 -0.7400
9406 3 1 0.0 16.2980 -70.3530 0.0190
9407 3 1 0.0 16.2570 -69.8600 -2.9600
9408 3 1 0.0 14.9940 -70.3710 -2.1980
9409 3 1 0.0 15.0270 -69.8500 -0.7290
9410 3 1 0.0 13.7210 -69.8720 -2.9400
9411 3 1 0.0 67.5060 -69.7610 0.5720
9412 3 1 0.0 66.2510 -70.2710 1.3570
9413 3 1 0.0 66.2780 -69.7690 2.8480
9414 3 1 0.0 65.0230 -70.2780 3.6370
9415 3 1 0.0 64.9550 -69.7790 0.6420
9416 3 1 0.0 63.7010 -70.2930 1.4300
9417 3 1 0.0 63.7260 -69.7870 2.9230
9418 3 1 0.0 62.4720 -70.3000 3.7120
9419 3 1 0.0 62.4020 -69.8100 0.7090
9420 3 1 0.0 61.1450 -70.3220 1.4960
9421 3 1 0.0 61.1720 -69.8160 2.9920
9422 3 1 0.0 59.9130 -70.3280 3.7800
9423 3 1 0.0 59.8440 -69.8320 0.7720
9424 3 1 0.0 58.5820 -70.3350 1.5570
9425 3 1 0.0 58.6120 -69.8370 3.0560
9426 3 1 0.0 57.3480 -70.3390 3.8410
9427 3 1 0.0 57.2860 -69.8210 0.8350
9428 3 1 0.0 56.0150 -70.3000 1.6170
9429 3 1 0.0 56.0510 -69.8240 3.1180
9430 3 1 0.0 54.7800 -70.3030 3.8980
9431 3 1 0.0 54.7270 -69.7510 0.8960
9432 3 1 0.0 53.4780 -70.2260 1.6890
9433 3 1 0.0 53.4920 -69.7530 3.1760
9434 3 1 0.0 52.2420 -70.2290 3.9650
9435 3 1 0.0 31.7080 -70.1970 4.3340
9436 3 1 0.0 30.3890 -70.1940 2.1080
9437 3 1 0.0 30.4300 -69.7270 3.5930
9438 3 1 0.0 29.1730 -70.2910 4.3630
9439 3 1 0.0 29.1110 -69.7270 1.3650
9440 3 1 0.0 27.8560 -70.2940 2.1330
9441 3 1 0.0 27.8710 -69.8200 3.6330
9442 3 1 0.0 26.6040 -70.3460 4.4030
9443 3 1 0.0 26.5540 -69.8250 1.4020
9444 3 1 0.0 25.2870 -70.3520 2.1720
9445 3 1 0.0 25.3070 -69.8520 3.6680
9446 3 1 0.0 24.0320 -70.3480 4.4370
9447 3 1 0.0 23.9910 -69.8580 1.4350
9448 3 1 0.0 22.7170 -70.3530 2.2050
9449 3 1 0.0 22.7420 -69.8430 3.6970
9450 3 1 0.0 21.4670 -70.3310 4.4610
9451 3 1 0.0 21.4290 -69.8490 1.4650
9452 3 1 0.0 20.1570 -70.3380 2.2290
9453 3 1 0.0 20.1800 -69.8270 3.7180
9454 3 1 0.0 18.9110 -70.3320 4.4740
9455 3 1 0.0 18.8710 -69.8340 1.4880
9456 3 1 0.0 17.6030 -70.3400 2.2440
9457 3 1 0.0 17.6400 -69.8220 3.7200
9458 3 1 0.0 16.3330 -69.8330 1.4920
9459 3 1 0.0 65.0510 -69.7760 5.1280
9460 3 1 0.0 63.7950 -70.2850 5.9190
9461 3 1 0.0 63.8230 -69.7830 7.4100
9462 3 1 0.0 62.5670 -70.2910 8.2020
9463 3 1 0.0 62.4980 -69.7940 5.2050
9464 3 1 0.0 61.2420 -70.3070 5.9950
9465 3 1 0.0 61.2690 -69.8010 7.4880
9466 3 1 0.0 60.0110 -70.3130 8.2790
9467 3 1 0.0 59.9410 -69.8230 5.2750
9468 3 1 0.0 58.6820 -70.3340 6.0640
9469 3 1 0.0 58.7090 -69.8290 7.5590
9470 3 1 0.0 57.4480 -70.3390 8.3470
9471 3 1 0.0 57.3790 -69.8430 5.3400
9472 3 1 0.0 56.1140 -70.3450 6.1230
9473 3 1 0.0 56.1450 -69.8490 7.6220
9474 3 1 0.0 54.8780 -70.3510 8.4040
9475 3 1 0.0 54.8170 -69.8290 5.4000
9476 3 1 0.0 53.5450 -70.3110 6.1780
9477 3 1 0.0 53.5780 -69.8390 7.6800
9478 3 1 0.0 52.3030 -70.3300 8.4560
9479 3 1 0.0 52.2570 -69.7590 5.4530
9480 3 1 0.0 51.0070 -70.2430 6.2350
9481 3 1 0.0 51.0050 -69.7970 7.7250
9482 3 1 0.0 49.7370 -70.3360 8.4800
9483 3 1 0.0 48.4360 -69.8680 7.7110
9484 3 1 0.0 47.1640 -70.3390 8.5080
9485 3 1 0.0 45.8730 -69.8400 7.7400
9486 3 1 0.0 44.6050 -70.3130 8.5420
9487 3 1 0.0 43.3160 -69.8180 7.7790
9488 3 1 0.0 42.0520 -70.3010 8.5840
